Date & time of file creation	11/14/2021 8:08 AM																																													
Raw data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_11_14_2021\loading_raw.txt																																													
Data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_11_14_2021\loading.txt																																													
																																														
																																														
CALIBRATION DATA																																														
Parameter/Channel	N moving average	LO input	HI input	LO value	HI value	LO cal temp [°C]	HI cal temp [°C]																																							
11/14/2021/8:08:44 AM	Flush	1013.0	0.0	28.8300	21.81	96.66	28.8500	21.81	97.13	28.7600	21.81	96.63	28.5300	21.81	97.62	28.0500	21.81	96.94	27.7800	21.81	97.05	28.0300	21.81	96.90	28.1100	21.81	95.29	NaN	NaN	NaN	NaN	21.8100	21.81	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:08:45 AM	Flush	1013.0	0.0	28.7900	21.81	97.01	28.8600	21.81	97.05	28.7300	21.81	96.90	28.6400	21.81	96.64	28.0500	21.81	96.94	27.8000	21.81	96.87	28.0600	21.81	96.63	28.1100	21.81	95.29	NaN	NaN	NaN	NaN	21.8100	21.81	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:08:46 AM	Flush	1013.0	0.0	28.8400	21.81	96.57	28.8600	21.81	97.05	28.7500	21.81	96.72	28.5600	21.81	97.35	28.0500	21.81	96.94	27.8300	21.81	96.60	28.0300	21.81	96.90	28.1200	21.81	95.20	NaN	NaN	NaN	NaN	21.8100	21.81	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:08:47 AM	Flush	1013.0	0.0	28.8100	21.81	96.84	28.8600	21.81	97.05	28.7300	21.81	96.90	28.6200	21.81	96.82	28.0500	21.81	96.94	27.8100	21.81	96.78	28.0200	21.81	96.99	28.0900	21.81	95.47	NaN	NaN	NaN	NaN	21.8100	21.81	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:08:48 AM	Flush	1013.0	0.0	28.8300	21.81	96.66	28.8700	21.81	96.96	28.7500	21.81	96.72	28.5700	21.81	97.26	28.0500	21.81	96.94	27.8000	21.81	96.87	28.0200	21.81	96.99	28.1100	21.81	95.29	NaN	NaN	NaN	NaN	21.8100	21.81	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:08:49 AM	Flush	1013.0	0.0	28.8200	21.82	96.73	28.8500	21.82	97.12	28.7500	21.82	96.70	28.6100	21.82	96.89	28.0300	21.82	97.10	27.8200	21.82	96.67	28.0200	21.82	96.97	28.0800	21.82	95.54	NaN	NaN	NaN	NaN	21.8200	21.82	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:08:50 AM	Flush	1013.0	0.0	28.8300	21.82	96.64	28.8300	21.82	97.29	28.7400	21.82	96.79	28.5200	21.82	97.70	28.0400	21.82	97.01	27.8000	21.82	96.85	28.0300	21.82	96.88	28.0900	21.82	95.45	NaN	NaN	NaN	NaN	21.8200	21.82	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:08:51 AM	Flush	1013.0	0.0	28.8000	21.82	96.90	28.8500	21.82	97.12	28.7400	21.82	96.79	28.5300	21.82	97.60	28.0400	21.82	97.01	27.8000	21.82	96.85	28.0200	21.82	96.97	28.0700	21.82	95.63	NaN	NaN	NaN	NaN	21.8200	21.82	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:08:52 AM	Flush	1013.0	0.0	28.8200	21.82	96.73	28.8600	21.82	97.03	28.7500	21.82	96.70	28.5900	21.82	97.06	28.0400	21.82	97.01	27.8000	21.82	96.85	28.0500	21.82	96.70	28.1000	21.82	95.36	NaN	NaN	NaN	NaN	21.8200	21.82	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/14/2021/8:08:53 AM	Flush	1013.0	0.0	28.8100	21.82	96.82	28.8400	21.82	97.20	28.7500	21.82	96.70	28.5600	21.82	97.33	28.0500	21.82	96.92	27.8100	21.82	96.76	28.0400	21.82	96.79	28.0500	21.82	95.81	NaN	NaN	NaN	NaN	21.8200	21.82	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
