Date & time of file creation	8/4/2021 5:08 PM																																													
Raw data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_8.2.2026\tempchange_21_23_BC_8.4.2021_raw.txt																																													
Data file path	C:\Users\New User\Desktop\MR Data 2021\Static MR_8.2.2026\tempchange_21_23_BC_8.4.2021.txt																																													
																																														
																																														
CALIBRATION DATA																																														
Parameter/Channel	N moving average	LO input	HI input	LO value	HI value	LO cal temp [°C]	HI cal temp [°C]																																							
8/4/2021/5:09:38 PM	Flush	1013.0	0.0	27.2150	21.03	95.07	27.1187	21.03	95.94	27.2237	21.03	95.89	27.1575	21.03	96.49	27.0900	21.07	95.68	27.0650	21.07	95.46	27.0950	21.07	95.19	27.1500	21.07	94.69	NaN	NaN	NaN	NaN	21.0300	21.03	OFF	21.0700	21.07	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
8/4/2021/5:09:39 PM	Flush	1013.0	0.0	27.2212	21.03	95.01	27.1338	21.03	95.80	27.2413	21.03	95.73	27.1738	21.03	96.34	27.1200	21.07	95.41	27.0450	21.07	95.64	27.0550	21.07	95.55	27.1500	21.07	94.69	NaN	NaN	NaN	NaN	21.0300	21.03	OFF	21.0700	21.07	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
8/4/2021/5:09:40 PM	Flush	1013.0	0.0	27.1975	21.03	95.23	27.1675	21.03	95.50	27.2488	21.03	95.67	27.1762	21.03	96.33	27.1150	21.07	95.46	27.0300	21.07	95.78	27.0250	21.07	95.82	27.1350	21.07	94.83	NaN	NaN	NaN	NaN	21.0263	21.03	OFF	21.0700	21.07	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
8/4/2021/5:09:41 PM	Flush	1013.0	0.0	27.1950	21.02	95.26	27.1600	21.02	95.57	27.2300	21.02	95.84	27.1625	21.02	96.45	27.1150	21.07	95.45	27.0350	21.07	95.72	27.0650	21.07	95.45	27.1500	21.07	94.69	NaN	NaN	NaN	NaN	21.0237	21.02	OFF	21.0750	21.07	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
8/4/2021/5:09:42 PM	Flush	1013.0	0.0	27.1775	21.03	95.41	27.1913	21.03	95.29	27.2263	21.03	95.87	27.1425	21.03	96.63	27.1300	21.08	95.31	27.0350	21.08	95.72	27.1000	21.08	95.13	27.1900	21.08	94.32	NaN	NaN	NaN	NaN	21.0263	21.03	OFF	21.0800	21.08	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
8/4/2021/5:09:43 PM	Flush	1013.0	0.0	27.1938	21.02	95.28	27.1825	21.02	95.38	27.2200	21.02	95.94	27.1487	21.02	96.59	27.1350	21.08	95.26	27.0350	21.08	95.72	27.0600	21.08	95.49	27.1800	21.08	94.41	NaN	NaN	NaN	NaN	21.0200	21.02	OFF	21.0800	21.08	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
8/4/2021/5:09:44 PM	Flush	1013.0	0.0	27.1925	21.02	95.28	27.2013	21.02	95.20	27.2312	21.02	95.83	27.1725	21.02	96.36	27.1350	21.08	95.26	27.0450	21.08	95.63	27.0500	21.08	95.58	27.1600	21.08	94.59	NaN	NaN	NaN	NaN	21.0237	21.02	OFF	21.0800	21.08	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
8/4/2021/5:09:45 PM	Flush	1013.0	0.0	27.1950	21.03	95.25	27.1850	21.03	95.34	27.2425	21.03	95.72	27.1600	21.03	96.47	27.1450	21.08	95.17	27.0400	21.08	95.67	27.0750	21.08	95.35	27.1400	21.08	94.77	NaN	NaN	NaN	NaN	21.0300	21.03	OFF	21.0800	21.08	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
8/4/2021/5:09:46 PM	Flush	1013.0	0.0	27.2125	21.03	95.09	27.1950	21.03	95.25	27.2187	21.03	95.93	27.1675	21.03	96.40	27.1400	21.08	95.22	27.0200	21.08	95.85	27.0750	21.08	95.35	27.1200	21.08	94.95	NaN	NaN	NaN	NaN	21.0300	21.03	OFF	21.0800	21.08	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
8/4/2021/5:09:47 PM	Flush	1013.0	0.0	27.1925	21.03	95.27	27.2038	21.03	95.17	27.2187	21.03	95.93	27.1687	21.03	96.39	27.1350	21.08	95.26	27.0150	21.08	95.90	27.0850	21.08	95.26	27.1200	21.08	94.95	NaN	NaN	NaN	NaN	21.0300	21.03	OFF	21.0800	21.08	OFF	NaN	20.00	NaN	OFF	NaN	20.00	NaN	OFF	
