"","Chamber.No","Ind","Mass","Volume","Date.Time","Phase","Temp","Slope.with.BR","Slope","SE","R2","MR.abs.with.BR","BR","MR.abs","MR.mass","DO.unit","Trial","Temperature","Event"
"11","CH3","3",3.12,78,(2021-Sep-16 04:43:12),"M49",23.1681111111111,-0.00256650210878963,-0.00247277826154948,2.44770343274251e-05,0.982854925237104,0.691846840462203,3.6518125942373,0.666581890409371,213.648041797875,"mg O2","SMR",23,2
"12","CH4","4",4.26,78,(2021-Sep-16 04:31:12),"M48",23.1666111111111,-0.00440612398805444,-0.00430379471832264,1.95525018153464e-05,0.996340225783192,1.16966729836488,2.32243282325294,1.1425025611048,268.193089461221,"mg O2","SMR",23,2
"13","CH5","5",2.59,78,(2021-Sep-16 07:43:12),"M64",23.0513333333333,-0.002281044679895,-0.00215829266301177,2.64812157151419e-05,0.973919953393925,0.619248885519176,5.38139467258857,0.585924658983783,226.225737059376,"mg O2","SMR",23,2
"14","CH6","6",2.92,78,(2021-Sep-16 05:43:12),"M54",23.0372222222222,-0.00248812475752974,-0.00238263042966189,2.31472220577781e-05,0.983481279672674,0.672510264463198,4.23991311322285,0.643996413572453,220.546716976867,"mg O2","SMR",23,2
"15","CH7","7",4.95,78,(2021-Sep-16 09:07:12),"M71",23.0564444444444,-0.00394183707968973,-0.0038079521601225,3.40667706421769e-05,0.98598105233552,1.03662431521681,3.39651073498378,1.00141525906901,202.306112943235,"mg O2","SMR",23,2
"16","CH8","8",4.93,78,(2021-Sep-16 05:19:12),"M52",23.0232777777778,-0.00458008050994797,-0.00448742400011078,2.35744864331219e-05,0.995113210924361,1.20479933830283,2.02303233831686,1.18042585807714,239.437293727615,"mg O2","SMR",23,2
"17","CH1","1",2.67,78,(2021-Sep-16 23:16:16),"M29",20.9853333333333,-0.00205739176417695,-0.0019648738935625,1.62845228453033e-05,0.983925771254281,0.55793995774362,4.49685238491577,0.532850221447428,199.569371328625,"mg O2","SMR",21,3
"18","CH2","2",2.81,78,(2021-Sep-17 02:44:16),"M45",20.976,-0.00212585796911056,-0.00201384240698875,2.31376565398228e-05,0.96955840520631,0.575435738510722,5.26919313281664,0.545114918093342,193.99107405457,"mg O2","SMR",21,3
"19","CH3","3",3.04,78,(2021-Sep-17 04:15:16),"M52",21.0104166666667,-0.00203993472495401,-0.00193464439689468,1.66880703290006e-05,0.982672853008223,0.550488625137189,5.16145574519337,0.52207539836841,171.735328410661,"mg O2","SMR",21,3
"20","CH4","4",4.19,78,(2021-Sep-17 05:33:16),"M58",21.0173333333333,-0.00368708995676593,-0.00356265077909684,1.44225261397735e-05,0.996120839776239,0.979718794952015,3.37499706077778,0.946653314418497,225.931578620166,"mg O2","SMR",21,3
"21","CH5","5",2.49,78,(2021-Sep-17 00:47:16),"M36",20.921625,-0.00176844791495125,-0.00168239547056696,1.75018066519338e-05,0.974850622647102,0.480727807408688,4.86598692880693,0.457335655137041,183.668937806041,"mg O2","SMR",21,3
"22","CH6","6",2.83,78,(2021-Sep-17 03:10:16),"M47",20.9224583333333,-0.00208125997162721,-0.00197616162048965,1.41942153104347e-05,0.987920374879514,0.563213923441983,5.04974643102353,0.534773048443944,188.965741499627,"mg O2","SMR",21,3
"23","CH7","7",4.89,78,(2021-Sep-16 23:16:16),"M29",20.937375,-0.00358546433990903,-0.00351145721454982,4.528503466642e-05,0.961893847921223,0.943679872406698,2.06408761441165,0.924201493040655,188.998260335512,"mg O2","SMR",21,3
"24","CH8","8",4.83,78,(2021-Sep-16 18:04:16),"M5",20.9232083333333,-0.00361396119909315,-0.00358143202497743,4.35930517095669e-05,0.965675086864104,0.951960747375525,0.90009749202295,0.943392172563355,195.319290385788,"mg O2","SMR",21,3
"25","CH1","1",2.64,78,(2021-Sep-18 02:54:55),"M54",25.1144166666667,-0.00264539367855267,-0.00253527961631238,4.35267706685306e-05,0.966383455988823,0.717684723416624,4.16248300330608,0.687811218787083,260.534552570865,"mg O2","SMR",25,4
"26","CH2","2",2.79,78,(2021-Sep-18 03:49:55),"M59",25.0968333333333,-0.00275384532569153,-0.00263366293494273,4.35951337281534e-05,0.968718648257807,0.745620145002935,4.36416633961161,0.713080041613354,255.584244305862,"mg O2","SMR",25,4
