"","Chamber.No","Ind","Mass","Volume","Date.Time","Phase","Temp","Slope.with.BR","Slope","SE","R2","MR.abs.with.BR","BR","MR.abs","MR.mass","DO.unit","Trial","Temperature","Event"
"16","CH8","8",4.83,78,(2021-Sep-16 12:35:59),"M8",22.9179444444444,-0.0109537696368628,-0.010886100443088,3.18090954949901e-05,0.998482535845032,2.88535436758531,0.617770831578945,2.86752948991468,593.691405779438,"mg O2","MMR",23,2
"17","CH1","1",2.64,78,(2021-Sep-17 09:15:13),"M1",20.9708333333333,-0.00703014059112555,-0.00696069106327809,3.27859307527851e-05,0.996066504523211,1.90724902181,0.987882488938085,1.88840764270309,715.305925266323,"mg O2","MMR",21,3
"18","CH2","2",2.79,78,(2021-Sep-17 09:27:13),"M2",21.0247777777778,-0.00677995846921928,-0.00671192024091576,3.10443568275453e-05,0.996206490914157,1.83571443529194,1.00351983883704,1.81729267674939,651.35938234745,"mg O2","MMR",21,3
"19","CH3","3",2.99,78,(2021-Sep-17 09:39:13),"M3",20.9606666666667,-0.00519191039411305,-0.00512753775912245,4.79955935786988e-05,0.984643786316093,1.40200271518471,1.23986413678467,1.38461978632239,463.08354057605,"mg O2","MMR",21,3
"20","CH4","4",4.12,78,(2021-Sep-17 09:51:13),"M4",20.9868333333333,-0.0095591920451573,-0.00948967650029441,7.35098337187735e-05,0.989431970745062,2.5424391898664,0.727211510496977,2.5239502794303,612.60929112386,"mg O2","MMR",21,3
"21","CH5","5",2.48,78,(2021-Sep-17 10:03:13),"M5",20.9226111111111,-0.00561981404542983,-0.00555156211943348,4.30585110504974e-05,0.989405464622608,1.5278700841591,1.21448726674251,1.50931429653462,608.594474409121,"mg O2","MMR",21,3
"22","CH6","6",2.8,78,(2021-Sep-17 10:15:13),"M6",20.9588888888889,-0.00669271716159108,-0.00662086219220385,3.51514376885545e-05,0.995007667331158,1.81185238998594,1.07362925479053,1.79239981267343,640.142790240509,"mg O2","MMR",21,3
"23","CH7","7",4.83,78,(2021-Sep-17 10:27:13),"M7",20.9262777777778,-0.00944310216207901,-0.00937067174897586,6.27847458219585e-05,0.992072608767448,2.48742642671756,0.767019268244431,2.46834738674123,511.04500760688,"mg O2","MMR",21,3
"24","CH8","8",4.73,78,(2021-Sep-17 10:39:13),"M8",20.8960555555556,-0.0105316471719341,-0.0104624532142862,5.10805015972214e-05,0.995775021735057,2.77795363783541,0.657009834438207,2.75970220923869,583.446555864417,"mg O2","MMR",21,3
"25","CH1","1",2.83,78,(2021-Sep-18 09:24:54),"M1",25.0056666666667,-0.00696545227274854,-0.00689613997961253,4.64107765289108e-05,0.994683906242948,1.88493497043303,0.995086757067955,1.86617823216291,659.426937160037,"mg O2","MMR",25,4
"26","CH2","2",2.84,78,(2021-Sep-18 09:35:54),"M2",25.0385833333333,-0.00774764186343762,-0.00767992230060752,5.81893169951622e-05,0.993271429337316,2.0963259448415,0.87406676797603,2.07800265640918,731.691076200415,"mg O2","MMR",25,4
"27","CH3","3",3.08,78,(2021-Sep-18 09:57:54),"M4",25.0136666666667,-0.0057617711222223,-0.00569519573302166,5.38101364508443e-05,0.989575818627439,1.55401881291682,1.15546743854281,1.53606263154474,498.721633618421,"mg O2","MMR",25,4
"28","CH4","4",4.08,78,(2021-Sep-18 10:08:54),"M5",25.0238333333333,-0.0118500538301926,-0.0117779061059815,4.66285885610464e-05,0.998153931156987,3.15344152486021,0.608838788793244,3.13424214967495,768.196605312487,"mg O2","MMR",25,4
"29","CH5","5",2.47,78,(2021-Sep-18 10:19:54),"M6",24.9783333333333,-0.00810653974492362,-0.00803561442774878,5.83390489276415e-05,0.993818843435851,2.20423300896269,0.874914814539176,2.18494784782032,884.594270372597,"mg O2","MMR",25,4
"30","CH6","6",2.76,78,(2021-Sep-18 10:30:54),"M7",24.9565833333333,-0.00786168031314495,-0.00778728917343232,6.67087295649479e-05,0.9914151973756,2.12944617633969,0.946249869614275,2.10929629467257,764.237787924845,"mg O2","MMR",25,4
"31","CH7","7",4.81,78,(2021-Sep-18 10:52:54),"M9",24.9719166666667,-0.0103582146046335,-0.0102791649645381,8.69488044740846e-05,0.991627749063324,2.72922381688725,0.763158933394066,2.70839550151636,563.075987841238,"mg O2","MMR",25,4
"32","CH8","8",4.65,78,(2021-Sep-18 10:52:54),"M9",24.9719166666667,-0.011333160471295,-0.0112616147073729,6.46123202363917e-05,0.996130741950623,2.99263435405016,0.631295781113536,2.97374197962889,639.514404221266,"mg O2","MMR",25,4
