"","Chamber.No","Ind","Mass","Volume","Date.Time","Phase","Temp","Slope.with.BR","Slope","SE","R2","MR.abs.with.BR","BR","MR.abs","MR.mass","DO.unit","Trial","Temperature","Event"
"11","CH3","3",11.09,317,(2021-Oct-12 22:05:11),"M7",23.0165833333333,-0.00447355466813566,-0.0041035582742171,1.72238598191865e-05,0.997925469289573,4.92661839070576,8.270747120941,4.51915024199672,407.497767538027,"mg O2","SMR",23,2
"12","CH4","4",12.65,317,(2021-Oct-12 22:05:11),"M7",23.0165833333333,-0.00457425131161166,-0.00416056692747255,4.99412744819654e-05,0.983282378780829,5.01182419208043,9.04376161163206,4.55856675975457,360.361008676251,"mg O2","SMR",23,2
"13","CH5","5",9.38,317,(2021-Oct-12 22:05:11),"M7",23.0165833333333,-0.00557885918021241,-0.00494869807986287,1.59750216554041e-05,0.998771855980306,6.17820717966099,11.295519029852,5.4803466119787,584.258700637388,"mg O2","SMR",23,2
"14","CH6","6",17.61,317,(2021-Oct-12 22:05:11),"M7",23.0165833333333,-0.00507240791721727,-0.00444219968024507,2.98706997269199e-05,0.994692797973013,5.46706154280844,12.4242420415969,4.78782058416686,271.880782746556,"mg O2","SMR",23,2
"15","CH7","7",8.79,317,(2021-Oct-12 22:16:11),"M8",23.0094166666667,-0.00442130402508735,-0.00380205798631366,1.8300763505565e-05,0.997273551779624,4.90568440885981,14.0059592206273,4.21859625106224,479.93131411402,"mg O2","SMR",23,2
"16","CH8","8",12.49,317,(2021-Oct-12 22:16:11),"M8",23.0094166666667,-0.00635194235464408,-0.00571547332757374,1.80611627403045e-05,0.998823051198784,6.96322787908561,10.0200693195051,6.26550761872612,501.641923036519,"mg O2","SMR",23,2
"17","CH1","1",14.08,317,(2021-Oct-14 22:24:02),"M13",24.9790833333333,-0.00654297227868937,-0.00604235229564688,2.45880628124906e-05,0.99804983760572,7.13518978557811,7.6512624800968,6.58925768663047,467.987051607278,"mg O2","SMR",25,3
"18","CH2","2",16.23,317,(2021-Oct-15 00:47:02),"M26",24.9768333333333,-0.00903350886335905,-0.00847231014186399,3.24505620115029e-05,0.998271889122889,9.781230458997,6.2124112566197,9.17358019692636,565.223672022573,"mg O2","SMR",25,3
"19","CH3","3",11.92,317,(2021-Oct-14 22:13:02),"M12",24.9826666666667,-0.00562229583198618,-0.00513422527019133,1.95514682882079e-05,0.998291761874809,6.17490004472044,8.68098329188115,5.63885800354789,473.058557344622,"mg O2","SMR",25,3
"20","CH4","4",16.58,317,(2021-Oct-14 22:13:02),"M12",24.9826666666667,-0.00856581073267964,-0.00803193152608847,2.575281693607e-05,0.998788384064167,9.26402709712182,6.23267572973974,8.686630328643,523.922215237817,"mg O2","SMR",25,3
"21","CH5","5",14.47,317,(2021-Oct-14 22:13:02),"M12",24.9826666666667,-0.00728228869533408,-0.00655389881756575,2.07956040643333e-05,0.998813384610273,7.93119887639791,10.0022109564953,7.1379036334014,493.28981571537,"mg O2","SMR",25,3
"22","CH6","6",11.97,317,(2021-Oct-14 22:13:02),"M12",24.9826666666667,-0.00609120257299225,-0.00539921189113599,2.24583703201387e-05,0.997962526469772,6.68879827502337,11.3604936556284,5.92891777135156,495.314767865627,"mg O2","SMR",25,3
"23","CH7","7",11.63,317,(2021-Oct-14 22:13:02),"M12",24.9826666666667,-0.00572302935564125,-0.00495535528837928,2.28389482538751e-05,0.997499669761957,6.2915093075958,13.4137712661785,5.44758063988457,468.407621658175,"mg O2","SMR",25,3
"24","CH8","8",17.31,317,(2021-Oct-14 22:02:02),"M11",24.96125,-0.00743901707739475,-0.00665885368311533,2.24002638530034e-05,0.998666448505778,8.02583650052796,10.4874526589021,7.1841306970542,415.027769904922,"mg O2","SMR",25,3
