Date & time of file creation	11/10/2021 1:00 PM																																													
Raw data file path	C:\Users\New User\Desktop\MR Data 2021\Static_MR_11.7.2021\MMR_23_BC_11.10.2021_raw.txt																																													
Data file path	C:\Users\New User\Desktop\MR Data 2021\Static_MR_11.7.2021\MMR_23_BC_11.10.2021.txt																																													
																																														
																																														
CALIBRATION DATA																																														
Parameter/Channel	N moving average	LO input	HI input	LO value	HI value	LO cal temp [°C]	HI cal temp [°C]																																							
11/10/2021/1:01:06 PM	F1   	1013.0	0.0	28.5912	23.00	94.59	28.6663	23.00	94.18	28.5012	23.00	94.44	28.4225	23.00	94.20	27.8125	23.00	94.20	27.5950	23.00	94.58	27.8200	23.00	94.39	27.7425	23.00	94.30	NaN	NaN	NaN	NaN	23.0000	23.00	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/10/2021/1:01:07 PM	F1   	1013.0	0.0	28.6000	23.00	94.51	28.6388	23.00	94.42	28.5075	23.00	94.39	28.4300	23.00	94.14	27.8100	23.00	94.22	27.5900	23.00	94.62	27.8200	23.00	94.39	27.7625	23.00	94.13	NaN	NaN	NaN	NaN	23.0000	23.00	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/10/2021/1:01:08 PM	F1   	1013.0	0.0	28.6013	23.00	94.50	28.6350	23.00	94.46	28.4887	23.00	94.56	28.3588	23.00	94.77	27.8175	23.00	94.16	27.6050	23.00	94.49	27.8350	23.00	94.26	27.7475	23.00	94.26	NaN	NaN	NaN	NaN	23.0000	23.00	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/10/2021/1:01:09 PM	F1   	1013.0	0.0	28.6100	23.00	94.42	28.6700	23.00	94.15	28.4825	23.00	94.61	28.3525	23.00	94.82	27.8425	23.00	93.94	27.6100	23.00	94.44	27.8475	23.00	94.15	27.7475	23.00	94.26	NaN	NaN	NaN	NaN	23.0012	23.00	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/10/2021/1:01:10 PM	F1   	1013.0	0.0	28.6100	23.01	94.40	28.6688	23.01	94.14	28.5012	23.01	94.42	28.3725	23.01	94.62	27.8275	23.01	94.05	27.5950	23.01	94.56	27.8575	23.01	94.05	27.7350	23.01	94.35	NaN	NaN	NaN	NaN	23.0100	23.01	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/10/2021/1:01:11 PM	F1   	1013.0	0.0	28.6088	23.01	94.41	28.6612	23.01	94.21	28.5075	23.01	94.37	28.3912	23.01	94.46	27.8275	23.01	94.05	27.5900	23.01	94.60	27.8375	23.01	94.22	27.7450	23.01	94.27	NaN	NaN	NaN	NaN	23.0100	23.01	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/10/2021/1:01:12 PM	F1   	1013.0	0.0	28.5988	23.01	94.50	28.6688	23.01	94.14	28.4900	23.01	94.53	28.3975	23.01	94.41	27.8225	23.01	94.10	27.5975	23.01	94.54	27.8075	23.01	94.49	27.7650	23.01	94.09	NaN	NaN	NaN	NaN	23.0088	23.01	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/10/2021/1:01:13 PM	F1   	1013.0	0.0	28.5900	23.00	94.60	28.6562	23.00	94.27	28.4937	23.00	94.51	28.3825	23.00	94.56	27.8350	23.00	94.00	27.5925	23.00	94.60	27.8075	23.00	94.50	27.7550	23.00	94.19	NaN	NaN	NaN	NaN	23.0000	23.00	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/10/2021/1:01:14 PM	F1   	1013.0	0.0	28.5900	23.00	94.60	28.6288	23.00	94.51	28.5162	23.00	94.31	28.3975	23.00	94.42	27.8175	23.00	94.16	27.6050	23.00	94.49	27.8250	23.00	94.35	27.7425	23.00	94.30	NaN	NaN	NaN	NaN	23.0012	23.00	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/10/2021/1:01:15 PM	F1   	1013.0	0.0	28.5900	23.01	94.58	28.6225	23.01	94.55	28.4925	23.01	94.50	28.3775	23.01	94.58	27.8175	23.01	94.14	27.6100	23.01	94.43	27.8375	23.01	94.22	27.7325	23.01	94.38	NaN	NaN	NaN	NaN	23.0088	23.01	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/10/2021/1:01:16 PM	F1   	1013.0	0.0	28.5925	23.00	94.58	28.6412	23.00	94.40	28.5088	23.00	94.38	28.3650	23.00	94.71	27.8125	23.00	94.20	27.6025	23.00	94.51	27.8400	23.00	94.22	27.7450	23.00	94.28	NaN	NaN	NaN	NaN	23.0000	23.00	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/10/2021/1:01:17 PM	F1   	1013.0	0.0	28.6075	23.00	94.44	28.6512	23.00	94.31	28.5000	23.00	94.45	28.4012	23.00	94.39	27.8100	23.00	94.22	27.6150	23.00	94.40	27.8475	23.00	94.15	27.7425	23.00	94.30	NaN	NaN	NaN	NaN	23.0012	23.00	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/10/2021/1:01:18 PM	F1   	1013.0	0.0	28.5912	23.01	94.57	28.6575	23.01	94.24	28.5000	23.01	94.44	28.4100	23.01	94.30	27.8475	23.01	93.88	27.6125	23.01	94.41	27.8125	23.01	94.44	27.7550	23.01	94.18	NaN	NaN	NaN	NaN	23.0088	23.01	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/10/2021/1:01:19 PM	F1   	1013.0	0.0	28.6013	23.00	94.50	28.6388	23.00	94.42	28.5000	23.00	94.46	28.4062	23.00	94.35	27.8375	23.00	93.98	27.6025	23.00	94.51	27.8300	23.00	94.30	27.7525	23.00	94.22	NaN	NaN	NaN	NaN	23.0000	23.00	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
11/10/2021/1:01:20 PM	F1   	1013.0	0.0	28.6088	23.00	94.43	28.6325	23.00	94.48	28.4975	23.00	94.48	28.3800	23.00	94.58	27.8225	23.00	94.11	27.6000	23.00	94.53	27.8325	23.00	94.28	27.7350	23.00	94.37	NaN	NaN	NaN	NaN	23.0000	23.00	OFF	NaN	NaN	OFF	NaN	0.00	NaN	OFF	NaN	0.00	NaN	OFF	
